12.000,13.841,15.964,18.413,21.237,24.495,28.252,32.586,37.585,43.350
19.216,24.891,30.263,35.885,44.692,53.306,65.324,80.614,95.773,111.211
96.689,74.675,61.449,51.784,41.797,35.047,28.616,23.219,19.523,16.839
130.014,127.916,128.674,128.424,127.796,128.558,128.701,128.900,129.655,130.013
69.976,68.818,69.193,69.110,68.413,68.814,68.849,68.865,69.342,69.428
2.188,2.116,2.113,2.114,2.112,2.113,2.123,2.112,2.122,2.123
3.775,3.711,3.726,3.717,3.707,3.727,3.745,3.747,3.738,3.772
