100.000,104.492,109.187,114.092,119.217,124.573,130.169,136.017,142.128,148.513,155.185,162.156,169.441,177.053,185.007,193.318,202.003,211.078,220.560,230.469,240.822,251.641,262.946,274.759,287.102
5.912,6.228,6.373,6.869,7.179,7.425,7.807,8.140,8.623,9.026,9.340,9.824,10.328,10.675,11.264,11.737,12.454,12.887,13.613,14.134,14.765,15.489,16.013,16.778,17.501
242.372,229.168,223.596,207.181,197.968,191.359,181.782,174.352,164.312,156.949,151.650,144.094,136.921,132.454,125.472,120.306,113.423,109.475,103.645,99.784,95.538,91.058,88.040,83.991,80.485
127.672,125.825,128.708,125.252,125.344,127.555,126.503,127.049,125.538,126.039,126.990,126.474,125.834,127.618,126.715,127.044,125.501,126.931,126.082,126.414,126.852,126.616,127.749,127.545,127.691
89.096,88.156,90.320,88.016,88.195,89.772,89.141,89.522,88.601,88.967,89.656,89.347,88.984,90.256,89.654,89.975,88.846,89.974,89.359,89.634,89.925,89.773,90.618,90.507,90.653
4.756,4.693,4.798,4.667,4.670,4.757,4.694,4.731,4.655,4.699,4.698,4.708,4.660,4.726,4.682,4.676,4.646,4.663,4.617,4.670,4.678,4.668,4.687,4.692,4.704
4.002,3.920,4.019,3.900,3.895,3.947,3.898,3.915,3.873,3.846,3.893,3.845,3.820,3.869,3.823,3.852,3.815,3.851,3.789,3.793,3.819,3.806,3.839,3.863,3.822
