12.000,13.841,15.964,18.413,21.237,24.495,28.252,32.586,37.585,43.350
21.475,27.079,33.091,39.103,48.377,57.654,70.504,86.534,102.888,119.166
89.606,71.060,58.102,49.419,39.928,33.545,27.438,22.346,18.811,16.206
127.833,128.327,127.754,127.892,127.851,128.315,128.441,129.123,129.713,130.185
66.433,66.689,66.447,66.181,66.190,66.347,66.396,66.776,67.020,67.411
2.734,2.717,2.706,2.714,2.710,2.707,2.713,2.730,2.745,2.751
5.557,5.535,5.512,5.562,5.562,5.590,5.586,5.605,5.653,5.660
