12.000,13.841,15.964,18.413,21.237,24.495,28.252,32.586,37.585,43.350
21.433,27.368,33.179,39.403,48.479,58.128,70.643,86.726,102.918,119.396
88.983,69.688,57.451,48.624,39.530,32.991,27.121,22.110,18.625,16.068
129.438,128.290,128.552,127.823,128.295,127.976,128.804,129.468,130.135,130.438
67.869,67.265,67.439,66.716,66.948,66.735,67.228,67.520,67.891,67.992
2.456,2.430,2.428,2.429,2.429,2.431,2.432,2.457,2.464,2.482
4.432,4.400,4.393,4.366,4.403,4.372,4.406,4.405,4.452,4.459
