60.000,61.963,63.990,66.083,68.245,70.477,72.783,75.164,77.622,80.162,82.784,85.492,88.288,91.177,94.159,97.239,100.420,103.705,107.098,110.601,114.219,117.956,121.814,125.799,129.914,134.164,138.553,143.085,147.766,152.600,157.592,162.747,168.071,173.569,179.247,185.110,191.166,197.419,203.877,210.546,217.434,224.547,231.892,239.478,247.312,255.402,263.757,272.385,281.295,290.497
4.284,4.426,4.731,4.724,4.911,5.152,5.257,5.590,5.876,5.982,6.168,6.432,6.747,6.850,7.141,7.382,7.725,7.982,8.258,8.557,8.828,9.115,9.562,9.843,10.225,10.531,10.909,11.346,11.704,12.023,12.585,13.041,13.448,14.029,14.410,14.804,15.396,15.854,16.367,16.946,17.565,18.262,18.851,19.344,19.993,20.808,21.409,22.112,23.047,23.648
365.725,353.695,330.906,331.297,318.606,303.949,297.785,279.987,266.393,261.468,253.723,243.018,231.947,228.423,219.023,211.993,202.474,195.930,189.040,182.759,177.218,171.571,163.256,158.623,152.911,148.366,143.130,137.721,133.627,129.936,124.232,119.876,116.171,111.366,108.454,105.615,101.453,98.548,95.428,92.161,88.976,85.633,82.912,80.785,78.117,75.065,72.950,70.610,67.753,66.001
127.227,127.942,124.295,128.883,128.370,126.463,129.925,126.143,125.545,126.894,127.998,126.134,125.150,127.891,127.205,127.474,125.993,127.371,127.171,127.629,127.348,128.021,126.684,127.445,126.812,127.273,127.801,126.726,127.315,128.439,127.018,126.736,126.938,126.362,126.647,127.706,126.985,127.367,127.979,128.024,127.175,126.904,127.062,127.598,127.754,126.848,127.678,127.589,126.549,127.349
81.195,81.724,79.399,82.355,82.038,80.766,83.002,80.590,80.208,81.128,81.785,80.695,79.976,81.733,81.332,81.455,80.548,81.447,81.460,81.610,81.397,81.859,81.149,81.627,81.107,81.458,81.851,81.099,81.404,82.218,81.244,81.067,81.250,80.881,81.037,81.679,81.299,81.521,81.940,81.972,81.372,81.148,81.294,81.651,81.800,81.212,81.752,81.720,81.043,81.594
3.306,3.288,3.174,3.254,3.178,3.132,3.187,3.044,3.020,3.053,3.043,2.948,2.942,2.952,2.950,2.911,2.881,2.893,2.869,2.828,2.863,2.858,2.785,2.836,2.812,2.793,2.823,2.745,2.773,2.824,2.759,2.736,2.688,2.688,2.741,2.761,2.702,2.732,2.706,2.757,2.721,2.678,2.731,2.707,2.705,2.704,2.703,2.711,2.715,2.727
6.804,6.807,6.618,6.823,6.781,6.705,6.854,6.662,6.625,6.622,6.693,6.606,6.519,6.671,6.606,6.627,6.554,6.595,6.568,6.613,6.597,6.612,6.553,6.478,6.491,6.569,6.506,6.544,6.524,6.557,6.523,6.565,6.551,6.477,6.496,6.521,6.534,6.508,6.572,6.527,6.469,6.513,6.463,6.544,6.527,6.484,6.492,6.521,6.439,6.470
