80.000,84.343,88.923,93.751,98.841,104.207,109.865,115.829,122.118,128.748,135.738,143.108,150.878,159.069,167.706,176.811,186.410,196.531,207.201,218.451,230.311,242.815,255.999,269.897,284.551
6.328,6.670,7.178,7.621,8.165,8.490,8.977,9.542,10.168,10.732,11.461,12.007,12.730,13.417,14.175,15.041,15.800,16.792,17.836,18.838,19.843,20.911,22.155,23.488,24.698
279.299,265.093,246.195,231.530,216.205,207.964,196.574,184.978,173.607,164.390,153.946,146.807,138.679,131.631,124.538,117.240,111.850,105.083,99.047,93.665,88.881,84.453,79.671,75.149,71.522
127.656,127.669,126.592,126.819,125.423,127.337,128.110,127.714,126.624,127.445,126.301,127.248,127.156,127.518,128.001,127.504,127.838,127.785,126.766,126.668,127.210,127.691,127.118,126.565,127.249
72.226,72.200,71.632,71.871,71.052,72.123,72.595,72.359,71.734,72.240,71.582,72.187,72.028,72.205,72.509,72.304,72.336,72.416,71.757,71.789,72.126,72.304,72.017,71.703,72.038
3.860,3.852,3.765,3.763,3.699,3.727,3.728,3.741,3.677,3.673,3.612,3.631,3.642,3.655,3.638,3.622,3.641,3.608,3.589,3.564,3.591,3.598,3.575,3.558,3.570
4.925,4.910,4.858,4.835,4.766,4.831,4.840,4.815,4.750,4.784,4.725,4.736,4.738,4.751,4.755,4.729,4.751,4.735,4.701,4.690,4.696,4.723,4.702,4.662,4.705
