12.000,13.841,15.964,18.413,21.237,24.495,28.252,32.586,37.585,43.350
17.151,22.353,27.273,32.586,40.565,48.603,59.600,73.396,87.579,101.794
101.546,77.940,63.832,53.499,43.180,36.029,29.404,23.845,20.019,17.231
130.332,128.226,128.839,128.198,127.895,128.453,128.654,129.384,129.645,130.082
74.835,73.599,74.008,73.536,73.016,73.356,73.413,73.930,73.948,74.164
2.326,2.276,2.283,2.274,2.286,2.266,2.272,2.279,2.291,2.311
4.297,4.239,4.237,4.198,4.230,4.241,4.238,4.263,4.266,4.248
